Date,Close_Price,Max_Temp_C,Rainfall_mm,Rolling_Rain_30d
2020-09-28,109.55000305175781,33.3,0.0,37.4
2020-09-29,109.55000305175781,33.4,0.0,37.4
2020-09-30,110.94999694824219,33.4,0.0,37.4
2020-10-01,107.05000305175781,33.7,0.0,37.4
2020-10-02,108.94999694824219,34.4,0.0,37.199999999999996
2020-10-05,107.19999694824219,32.7,0.1,30.099999999999998
2020-10-06,107.6500015258789,33.8,0.0,30.099999999999994
2020-10-07,109.5999984741211,35.8,0.0,30.099999999999994
2020-10-08,110.25,31.9,0.1,30.199999999999996
2020-10-09,111.55000305175781,32.0,0.8,30.999999999999996
2020-10-12,109.1500015258789,28.4,0.0,31.0
2020-10-13,110.0999984741211,30.3,0.6,31.599999999999998
2020-10-14,109.5999984741211,31.0,2.3,33.89999999999999
2020-10-15,109.5,26.6,1.0,34.89999999999999
2020-10-16,107.25,25.2,0.9,35.8
2020-10-19,106.05000305175781,26.1,1.2,36.99999999999999
2020-10-20,104.9000015258789,22.6,1.3,38.3
2020-10-21,104.1500015258789,27.4,1.0,39.3
2020-10-22,106.69999694824219,26.9,1.4,40.699999999999996
2020-10-23,105.5999984741211,28.2,0.8,41.49999999999999
2020-10-26,106.6500015258789,27.4,0.1,41.599999999999994
2020-10-27,106.94999694824219,29.4,0.2,41.8
2020-10-28,105.0,32.0,0.0,41.8
2020-10-29,104.5999984741211,33.1,1.5,43.3
2020-10-30,104.4000015258789,25.3,11.5,54.8
2020-11-02,102.80000305175781,23.8,0.0,33.4
2020-11-03,103.44999694824219,23.1,31.5,56.5
2020-11-04,103.0,24.6,0.8,57.099999999999994
2020-11-05,105.94999694824219,24.5,0.1,57.199999999999996
2020-11-06,106.94999694824219,27.3,0.0,57.199999999999996
2020-11-09,106.8499984741211,30.8,3.5,60.699999999999996
2020-11-10,107.30000305175781,23.5,19.6,80.3
2020-11-11,109.0999984741211,28.1,12.5,92.8
2020-11-12,110.0999984741211,25.4,25.5,118.3
2020-11-13,109.25,23.2,16.4,134.7
2020-11-16,115.6500015258789,27.5,6.0,140.6
2020-11-17,116.19999694824219,28.3,3.6,144.2
2020-11-18,119.75,26.2,7.7,151.9
2020-11-19,120.6500015258789,25.8,8.7,160.5
2020-11-20,115.5,26.1,0.0,159.7
2020-11-23,114.44999694824219,26.1,1.0,160.7
2020-11-24,113.1500015258789,26.9,0.4,160.5
2020-11-25,114.5,26.6,0.9,159.1
2020-11-27,121.69999694824219,28.1,0.4,158.5
2020-11-30,120.69999694824219,29.7,13.3,170.89999999999998
2020-12-01,115.6500015258789,27.3,9.4,179.1
2020-12-02,116.8499984741211,23.5,4.4,182.2
2020-12-03,117.6500015258789,28.0,2.5,183.7
2020-12-04,115.3499984741211,31.3,2.8,185.1
2020-12-07,116.94999694824219,25.6,37.1,221.4
2020-12-08,117.0999984741211,25.5,13.6,234.9
2020-12-09,114.9000015258789,24.8,9.1,243.79999999999998
2020-12-10,118.55000305175781,25.7,5.2,249.0
2020-12-11,119.0999984741211,25.6,7.1,254.6
2020-12-14,123.55000305175781,29.0,0.0,243.1
2020-12-15,123.0999984741211,30.0,0.1,243.2
2020-12-16,125.05000305175781,28.8,2.0,213.7
2020-12-17,125.05000305175781,27.2,0.0,212.9
2020-12-18,123.69999694824219,29.0,4.1,216.9
2020-12-21,124.30000305175781,29.0,3.6,220.5
2020-12-22,124.19999694824219,25.8,17.6,234.60000000000002
2020-12-23,124.55000305175781,25.4,14.3,229.29999999999998
2020-12-24,125.94999694824219,23.8,18.6,235.40000000000003
2020-12-28,123.3499984741211,23.6,11.0,220.90000000000003
2020-12-29,125.4000015258789,25.6,7.6,212.10000000000002
2020-12-30,125.4000015258789,27.1,0.0,206.10000000000002
2020-12-31,128.25,26.8,4.7,207.20000000000002
2021-01-04,126.1500015258789,26.6,0.8,200.3
2021-01-05,125.0999984741211,27.2,0.7,192.3
2021-01-06,120.9000015258789,28.1,7.8,200.10000000000002
2021-01-07,121.0999984741211,28.8,6.9,206.0
2021-01-08,123.69999694824219,25.9,4.0,209.60000000000002
2021-01-11,121.44999694824219,26.4,8.4,217.1
2021-01-12,121.4000015258789,27.9,6.4,223.1
2021-01-13,125.25,26.9,13.7,223.5
2021-01-14,127.3499984741211,26.5,2.9,217.0
2021-01-15,128.14999389648438,25.8,21.0,233.6
2021-01-19,127.1500015258789,28.9,0.0,231.1
2021-01-20,125.19999694824219,28.5,0.0,228.3
2021-01-21,126.44999694824219,28.2,0.0,191.2
2021-01-22,124.05000305175781,27.6,0.1,177.7
2021-01-25,123.25,27.9,0.3,168.9
2021-01-26,124.5,28.1,0.8,164.5
2021-01-27,125.5,28.5,0.0,157.4
2021-01-28,124.0,29.2,0.0,157.4
2021-01-29,122.94999694824219,29.2,0.0,157.3
2021-02-01,125.3499984741211,29.0,7.9,163.2
2021-02-02,123.4000015258789,28.4,4.7,167.9
2021-02-03,123.94999694824219,29.4,0.2,164.0
2021-02-04,124.05000305175781,29.7,1.2,161.60000000000002
2021-02-05,124.5,24.9,36.7,180.7
2021-02-08,124.0999984741211,23.9,4.3,170.70000000000002
2021-02-09,122.94999694824219,23.8,10.4,162.50000000000003
2021-02-10,121.0999984741211,25.5,2.6,154.1
2021-02-11,121.19999694824219,25.4,7.7,154.2
2021-02-12,121.1500015258789,24.5,20.8,175.0
2021-02-16,124.3499984741211,26.7,0.9,171.20000000000002
2021-02-17,125.69999694824219,27.4,0.2,170.6
2021-02-18,127.5999984741211,26.6,1.6,171.5
2021-02-19,127.5,27.7,1.4,165.1
2021-02-22,133.4499969482422,27.5,2.4,160.6
2021-02-23,136.85000610351562,27.7,0.0,156.60000000000002
2021-02-24,135.64999389648438,28.7,0.0,148.20000000000002
2021-02-25,139.1999969482422,26.3,1.5,143.3
2021-02-26,136.85000610351562,23.2,16.1,145.70000000000002
2021-03-01,135.14999389648438,24.8,0.8,143.60000000000002
2021-03-02,133.1999969482422,26.4,1.4,124.00000000000001
2021-03-03,131.14999389648438,27.4,0.0,124.0
2021-03-04,128.39999389648438,27.1,0.1,124.1
2021-03-05,128.75,25.9,4.5,128.6
2021-03-08,129.0500030517578,24.5,10.6,139.1
2021-03-09,128.89999389648438,25.3,3.1,141.9
2021-03-10,129.35000610351562,25.7,0.6,141.70000000000002
2021-03-11,131.8000030517578,27.2,1.2,142.9
2021-03-12,132.4499969482422,27.4,2.0,144.9
2021-03-15,131.4499969482422,26.3,0.5,145.4
2021-03-16,133.8000030517578,27.1,0.0,137.5
2021-03-17,132.85000610351562,27.2,0.3,133.10000000000002
2021-03-18,126.4000015258789,26.8,1.1,134.0
2021-03-19,125.44999694824219,27.4,3.1,135.9
2021-03-22,130.10000610351562,27.7,0.0,99.19999999999999
2021-03-23,127.5999984741211,27.6,0.1,95.0
2021-03-24,126.5,28.3,0.1,84.7
2021-03-25,126.5999984741211,28.0,0.6,82.7
2021-03-26,128.5,27.6,0.4,75.39999999999999
2021-03-29,127.05000305175781,27.6,2.9,57.5
2021-03-30,122.5999984741211,28.1,10.0,66.6
2021-03-31,123.5,26.4,1.0,67.39999999999999
2021-04-01,121.5999984741211,25.7,0.0,65.8
2021-04-05,122.0999984741211,25.3,0.0,64.39999999999999
2021-04-06,126.8499984741211,25.5,3.1,65.10000000000001
2021-04-07,126.75,24.4,0.0,65.10000000000001
2021-04-08,127.8499984741211,25.3,0.0,65.10000000000001
2021-04-09,127.25,25.0,0.0,63.6
2021-04-12,128.10000610351562,27.1,0.0,47.5
2021-04-13,130.0500030517578,26.0,0.0,46.699999999999996
2021-04-14,132.10000610351562,25.0,0.0,45.3
2021-04-15,132.6999969482422,25.7,0.0,45.3
2021-04-16,129.14999389648438,24.8,0.0,45.199999999999996
2021-04-19,129.85000610351562,24.1,1.0,41.699999999999996
2021-04-20,132.4499969482422,24.6,0.0,31.1
2021-04-21,132.1999969482422,25.0,0.0,28.0
2021-04-22,134.3000030517578,24.4,0.0,27.400000000000002
2021-04-23,136.85000610351562,25.1,0.0,26.200000000000003
2021-04-26,141.75,27.3,0.0,24.200000000000003
2021-04-27,144.35000610351562,25.8,0.7,24.400000000000002
2021-04-28,144.3000030517578,25.1,0.1,24.5
2021-04-29,141.39999389648438,22.5,0.6,24.8
2021-04-30,139.9499969482422,23.8,0.0,23.7
2021-05-03,138.75,24.5,0.0,20.6
2021-05-04,138.89999389648438,24.6,0.0,20.6
2021-05-05,148.5,25.2,0.0,20.5
2021-05-06,153.5,25.1,0.0,20.4
2021-05-07,152.3000030517578,25.7,0.0,19.8
2021-05-10,147.60000610351562,23.2,0.0,19.4
2021-05-11,147.89999389648438,23.4,0.0,16.5
2021-05-12,145.75,25.0,0.0,6.5
2021-05-13,145.64999389648438,19.9,1.7,7.2
2021-05-14,144.25,20.7,0.7,7.9
2021-05-17,145.0,23.2,0.0,7.9
2021-05-18,151.8000030517578,22.6,0.0,4.800000000000001
2021-05-19,150.9499969482422,23.7,0.0,4.800000000000001
2021-05-20,150.9499969482422,24.4,0.0,4.800000000000001
2021-05-21,150.10000610351562,24.5,0.0,4.800000000000001
2021-05-24,149.0,21.4,0.0,4.800000000000001
2021-05-25,150.5,22.9,0.0,4.800000000000001
2021-05-26,155.6999969482422,24.7,0.0,4.800000000000001
2021-05-27,155.35000610351562,25.0,0.0,4.800000000000001
2021-05-28,162.35000610351562,25.9,0.0,4.800000000000001
2021-06-01,161.0500030517578,22.0,0.2,4.0
2021-06-02,161.14999389648438,23.2,0.7,4.699999999999999
2021-06-03,157.60000610351562,24.2,0.0,4.699999999999999
2021-06-04,161.64999389648438,24.1,0.0,4.699999999999999
2021-06-07,160.14999389648438,22.9,0.7,5.3999999999999995
2021-06-08,157.6999969482422,23.9,0.5,5.8999999999999995
2021-06-09,157.1999969482422,22.7,0.5,5.699999999999999
2021-06-10,158.6999969482422,23.0,0.0,5.6
2021-06-11,157.4499969482422,21.1,7.8,12.8
2021-06-14,154.10000610351562,20.6,0.0,12.8
2021-06-15,151.1999969482422,21.3,0.0,12.8
2021-06-16,153.35000610351562,22.0,0.0,12.8
2021-06-17,149.5500030517578,19.8,0.0,12.8
2021-06-18,149.89999389648438,21.4,0.0,12.8
2021-06-21,152.35000610351562,21.6,0.0,12.8
2021-06-22,151.25,20.0,0.0,12.8
2021-06-23,153.14999389648438,21.4,0.0,12.8
2021-06-24,152.39999389648438,21.3,0.0,12.8
2021-06-25,157.25,24.2,0.0,11.099999999999998
2021-06-28,162.25,22.0,0.0,10.399999999999999
2021-06-29,159.6999969482422,20.6,0.0,10.399999999999999
2021-06-30,159.35000610351562,17.9,0.0,10.399999999999999
2021-07-01,156.0,19.7,0.0,10.399999999999999
2021-07-02,152.5500030517578,20.5,0.0,10.399999999999999
2021-07-06,147.89999389648438,19.6,0.0,10.399999999999999
2021-07-07,149.75,20.1,0.0,10.399999999999999
2021-07-08,152.0500030517578,20.7,0.0,10.399999999999999
2021-07-09,151.3000030517578,21.7,0.0,10.399999999999999
2021-07-12,153.85000610351562,22.3,0.0,10.399999999999999
2021-07-13,152.10000610351562,22.1,0.0,10.399999999999999
2021-07-14,156.4499969482422,22.4,0.0,10.2
2021-07-15,156.89999389648438,23.4,0.0,9.5
2021-07-16,161.1999969482422,25.0,0.0,9.5
2021-07-19,155.25,20.0,0.0,9.5
2021-07-20,165.64999389648438,20.6,0.0,8.8
2021-07-21,176.0,22.2,0.0,8.3
2021-07-22,193.64999389648438,23.8,0.0,7.8
2021-07-23,189.0,22.4,0.0,7.8
2021-07-26,207.8000030517578,22.6,0.0,0.0
2021-07-27,201.75,24.7,0.0,0.0
2021-07-28,200.4499969482422,23.0,2.1,2.1
2021-07-29,196.5,16.3,0.0,2.1
2021-07-30,179.5500030517578,18.6,0.0,2.1
2021-08-02,172.8000030517578,21.6,0.0,2.1
2021-08-03,174.85000610351562,22.1,0.0,2.1
2021-08-04,175.64999389648438,20.8,0.0,2.1
2021-08-05,176.89999389648438,22.0,0.0,2.1
2021-08-06,176.0,20.6,0.0,2.1
2021-08-09,179.35000610351562,23.6,0.0,2.1
2021-08-10,182.0,25.0,0.0,2.1
2021-08-11,183.85000610351562,26.3,0.0,2.1
2021-08-12,186.5500030517578,24.9,0.0,2.1
2021-08-13,182.75,24.6,0.0,2.1
2021-08-16,183.1999969482422,26.8,0.5,2.6
2021-08-17,178.9499969482422,26.1,0.0,2.6
2021-08-18,179.6999969482422,27.3,0.0,2.6
2021-08-19,178.1999969482422,26.2,0.0,2.6
2021-08-20,178.25,25.1,0.0,2.6
2021-08-23,179.9499969482422,26.8,0.0,2.6
2021-08-24,183.3000030517578,27.7,0.0,2.6
2021-08-25,184.0500030517578,27.8,0.0,2.6
2021-08-26,185.64999389648438,28.8,0.0,2.6
2021-08-27,189.5,28.6,0.0,2.6
2021-08-30,197.39999389648438,23.6,0.7,3.3
2021-08-31,193.4499969482422,23.3,0.0,3.3
2021-09-01,193.1999969482422,23.2,0.0,3.3
2021-09-02,191.89999389648438,23.8,0.0,3.3
2021-09-03,190.5500030517578,27.1,0.0,3.3
2021-09-07,191.5,29.8,0.0,3.3
2021-09-08,187.75,31.2,0.0,3.3
2021-09-09,185.0,32.0,0.0,1.2
2021-09-10,185.60000610351562,28.9,2.4,3.5999999999999996
2021-09-13,184.35000610351562,30.6,0.0,3.6
2021-09-14,183.0,31.9,0.0,3.6
2021-09-15,187.0,31.1,0.0,3.6
2021-09-16,187.8000030517578,30.1,0.0,3.6
2021-09-17,187.3000030517578,28.5,0.0,3.6
2021-09-20,183.5,31.4,0.0,3.6
2021-09-21,183.35000610351562,32.2,0.0,3.6
2021-09-22,184.85000610351562,26.8,0.0,3.6
2021-09-23,190.60000610351562,26.5,0.0,3.6
2021-09-24,194.35000610351562,27.8,0.0,3.6
2021-09-27,193.64999389648438,28.3,0.0,3.6
2021-09-28,198.60000610351562,29.3,0.0,3.1
2021-09-29,193.39999389648438,31.1,0.9,4.0
2021-09-30,194.0,29.7,0.0,4.0
2021-10-01,204.0500030517578,32.0,2.8,6.8
2021-10-04,200.35000610351562,28.8,3.6,10.4
2021-10-05,191.89999389648438,27.1,8.5,18.9
2021-10-06,193.4499969482422,28.4,0.8,19.7
2021-10-07,197.89999389648438,25.8,10.9,30.6
2021-10-08,201.35000610351562,24.8,0.1,30.700000000000003
2021-10-11,204.25,20.2,12.8,43.5
2021-10-12,213.14999389648438,24.2,0.6,43.4
2021-10-13,208.64999389648438,25.2,1.1,44.5
2021-10-14,209.25,27.1,0.2,44.699999999999996
2021-10-15,203.39999389648438,27.8,0.4,45.1
2021-10-18,201.60000610351562,25.4,23.5,68.6
2021-10-19,204.25,24.5,8.1,76.7
2021-10-20,205.5500030517578,21.3,5.2,81.89999999999999
2021-10-21,203.3000030517578,22.4,0.4,82.3
2021-10-22,199.85000610351562,23.4,0.0,79.9
2021-10-25,202.5500030517578,25.7,2.9,82.80000000000001
2021-10-26,208.10000610351562,25.6,5.2,88.0
2021-10-27,201.35000610351562,27.5,11.7,99.7
2021-10-28,199.9499969482422,26.3,1.7,101.4
2021-10-29,203.9499969482422,25.6,6.5,107.9
2021-11-01,208.6999969482422,23.9,33.3,141.2
2021-11-02,208.0500030517578,26.0,0.4,141.6
2021-11-03,209.3000030517578,25.9,0.9,142.5
2021-11-04,208.60000610351562,27.3,0.0,142.5
2021-11-05,203.5500030517578,26.8,0.1,142.6
2021-11-08,199.64999389648438,28.7,3.0,145.6
2021-11-09,205.89999389648438,26.5,3.8,149.4
2021-11-10,204.0,24.6,15.6,164.1
2021-11-11,210.89999389648438,19.8,7.6,171.7
2021-11-12,219.6999969482422,21.2,1.1,169.99999999999997
2021-11-15,222.75,25.8,0.0,166.39999999999998
2021-11-16,222.0500030517578,25.7,0.0,157.89999999999998
2021-11-17,232.60000610351562,28.0,0.0,157.1
2021-11-18,228.9499969482422,24.8,11.2,157.4
2021-11-19,233.3000030517578,22.9,36.4,193.7
2021-11-22,231.35000610351562,27.1,0.0,180.89999999999998
2021-11-23,242.5500030517578,29.5,0.0,180.3
2021-11-24,246.3000030517578,29.5,0.0,179.2
2021-11-26,243.85000610351562,22.7,6.4,185.39999999999998
2021-11-29,233.85000610351562,29.2,0.0,184.99999999999997
2021-11-30,233.25,23.8,6.8,168.29999999999998
2021-12-01,234.1999969482422,27.7,1.8,162.0
2021-12-02,237.4499969482422,27.8,0.3,157.1
2021-12-03,244.0500030517578,25.0,0.8,157.5
2021-12-06,250.1999969482422,23.8,50.4,207.89999999999998
2021-12-07,243.89999389648438,24.6,2.1,207.1
2021-12-08,244.75,23.4,20.7,222.6
2021-12-09,240.35000610351562,24.8,0.0,210.89999999999998
2021-12-10,232.6999969482422,25.8,0.2,209.4
2021-12-13,236.6999969482422,23.9,23.8,226.7
2021-12-14,237.14999389648438,26.3,19.3,212.7
2021-12-15,237.39999389648438,23.4,14.1,226.4
2021-12-16,236.9499969482422,27.0,7.5,233.0
2021-12-17,235.89999389648438,22.7,26.0,259.0
2021-12-20,224.39999389648438,26.7,0.0,258.9
2021-12-21,228.25,26.7,0.2,256.1
2021-12-22,233.5500030517578,27.6,1.3,253.6
2021-12-23,231.1999969482422,25.7,6.0,244.0
2021-12-27,227.0500030517578,27.8,0.0,236.4
2021-12-28,225.60000610351562,26.0,5.5,240.8
2021-12-29,228.89999389648438,26.0,5.1,245.9
2021-12-30,228.85000610351562,20.9,27.9,273.8
2021-12-31,226.10000610351562,21.9,31.2,305.0
2022-01-03,223.3000030517578,25.3,24.4,318.20000000000005
2022-01-04,231.75,23.4,16.1,297.9
2022-01-05,231.75,24.1,26.8,324.7
2022-01-06,231.6999969482422,24.2,16.3,341.0
2022-01-07,238.4499969482422,23.9,22.3,363.3
2022-01-10,234.89999389648438,23.0,12.9,369.8
2022-01-11,237.0500030517578,24.3,26.2,396.0
2022-01-12,240.85000610351562,26.3,7.2,396.4
2022-01-13,237.0,27.9,4.2,398.8
2022-01-14,239.64999389648438,29.9,0.0,398.5
2022-01-18,239.60000610351562,28.5,3.2,400.90000000000003
2022-01-19,244.4499969482422,28.5,7.2,357.7
2022-01-20,243.64999389648438,28.3,0.2,355.8
2022-01-21,237.89999389648438,28.8,0.2,335.29999999999995
2022-01-24,232.9499969482422,29.0,0.2,335.5
2022-01-25,237.89999389648438,28.2,0.2,335.5
2022-01-26,238.89999389648438,27.9,3.0,314.7
2022-01-27,232.0500030517578,27.3,0.1,295.5
2022-01-28,235.89999389648438,26.9,7.3,288.7
2022-01-31,235.10000610351562,24.0,18.6,299.8
2022-02-01,236.6999969482422,25.2,17.9,291.7
2022-02-02,238.8000030517578,23.2,4.2,295.9
2022-02-03,243.89999389648438,25.5,0.5,296.2
2022-02-04,241.85000610351562,26.0,3.8,298.7
2022-02-07,241.64999389648438,24.2,26.6,319.3
2022-02-08,248.9499969482422,26.3,13.3,332.6
2022-02-09,258.3500061035156,24.4,5.1,332.2
2022-02-10,255.1999969482422,24.1,8.7,335.79999999999995
2022-02-11,251.64999389648438,23.5,9.6,317.5
2022-02-14,247.5500030517578,25.8,1.5,287.8
2022-02-15,251.85000610351562,27.9,0.9,264.29999999999995
2022-02-16,252.25,27.5,5.1,253.3
2022-02-17,251.5,25.8,2.0,228.5
2022-02-18,246.85000610351562,24.2,3.2,215.4
2022-02-22,248.4499969482422,26.8,4.6,197.70000000000002
2022-02-23,248.60000610351562,28.5,0.3,185.1
2022-02-24,239.35000610351562,28.3,3.6,162.5
2022-02-25,240.0500030517578,28.5,0.3,155.6
2022-02-28,234.25,27.7,0.3,151.70000000000002
2022-03-01,237.25,28.5,0.4,152.10000000000002
2022-03-02,230.4499969482422,28.6,0.1,149.0
2022-03-03,224.14999389648438,29.5,0.0,141.8
2022-03-04,224.14999389648438,28.0,0.8,142.39999999999998
2022-03-07,225.5,29.2,0.3,142.5
2022-03-08,234.0500030517578,30.2,0.2,142.5
2022-03-09,230.4499969482422,29.4,0.0,142.29999999999998
2022-03-10,225.1999969482422,28.7,0.1,139.4
2022-03-11,222.9499969482422,29.2,0.2,139.5
2022-03-14,219.64999389648438,27.4,5.9,138.1
2022-03-15,212.3000030517578,27.3,16.5,136.0
2022-03-16,218.60000610351562,29.4,6.2,124.3
2022-03-17,217.3000030517578,28.5,0.4,120.5
2022-03-18,220.3000030517578,29.4,0.4,120.4
2022-03-21,225.85000610351562,23.1,2.1,118.7
2022-03-22,225.0500030517578,26.2,0.0,92.1
2022-03-23,225.3000030517578,26.3,0.6,79.39999999999999
2022-03-24,221.85000610351562,27.7,0.3,74.60000000000001
2022-03-25,221.85000610351562,29.3,0.0,65.9
2022-03-28,214.5500030517578,28.3,20.9,77.2
2022-03-29,215.6999969482422,27.2,2.7,78.4
2022-03-30,221.85000610351562,27.6,0.6,78.1
2022-03-31,226.39999389648438,28.5,4.0,77.0
2022-04-01,228.39999389648438,22.9,6.4,81.4
2022-04-04,230.60000610351562,27.4,0.3,78.5
2022-04-05,231.3000030517578,28.1,0.5,74.4
2022-04-06,227.60000610351562,27.4,2.4,76.5
2022-04-07,226.14999389648438,27.0,0.8,73.7
2022-04-08,231.64999389648438,27.6,0.7,74.10000000000001
2022-04-11,236.60000610351562,27.1,0.0,73.80000000000001
2022-04-12,233.60000610351562,26.3,1.8,75.2
2022-04-13,225.0500030517578,27.3,4.1,79.2
2022-04-14,223.60000610351562,27.0,2.2,81.4
2022-04-18,223.5,25.2,0.0,80.6
2022-04-19,221.3000030517578,25.3,0.0,80.3
2022-04-20,218.8000030517578,26.1,0.0,80.1
2022-04-21,228.14999389648438,26.0,0.0,80.1
2022-04-22,227.3000030517578,26.6,0.0,80.0
2022-04-25,220.8000030517578,26.3,0.8,80.6
2022-04-26,221.39999389648438,26.9,0.2,74.9
2022-04-27,215.9499969482422,26.4,0.0,58.4
2022-04-28,217.89999389648438,27.0,0.0,52.199999999999996
2022-04-29,222.5500030517578,28.0,0.0,51.8
2022-05-02,216.39999389648438,27.0,0.0,51.4
2022-05-03,218.1999969482422,27.1,0.0,49.3
2022-05-04,221.1999969482422,22.6,1.2,50.5
2022-05-05,218.39999389648438,22.1,0.0,49.9
2022-05-06,211.60000610351562,24.6,0.0,49.6
2022-05-09,206.3000030517578,23.8,0.0,49.6
2022-05-10,204.0,23.9,0.0,28.7
2022-05-11,220.10000610351562,23.5,0.1,26.1
2022-05-12,215.0,23.5,0.6,26.099999999999998
2022-05-13,212.89999389648438,24.1,0.0,22.099999999999998
2022-05-16,225.8000030517578,21.8,1.5,17.2
2022-05-17,228.1999969482422,18.7,0.1,16.999999999999996
2022-05-18,218.60000610351562,14.9,0.0,16.499999999999996
2022-05-19,218.6999969482422,17.1,0.0,14.1
2022-05-20,215.85000610351562,17.7,0.0,13.299999999999999
2022-05-23,215.75,21.2,0.0,12.6
2022-05-24,213.64999389648438,22.2,0.0,12.6
2022-05-25,217.0500030517578,22.0,0.0,10.799999999999999
2022-05-26,226.60000610351562,22.8,0.0,6.699999999999999
2022-05-27,229.4499969482422,22.4,0.0,4.499999999999999
2022-05-31,231.25,24.9,0.0,4.499999999999999
2022-06-01,239.4499969482422,25.6,0.0,4.499999999999999
2022-06-02,238.25,25.6,0.0,4.499999999999999
2022-06-03,232.39999389648438,24.2,0.4,4.899999999999999
2022-06-06,237.5500030517578,21.9,0.0,4.899999999999999
2022-06-07,232.14999389648438,23.1,0.0,4.1
2022-06-08,231.85000610351562,22.6,0.2,4.099999999999999
2022-06-09,234.64999389648438,23.9,8.2,12.299999999999997
2022-06-10,228.89999389648438,21.9,8.5,20.799999999999997
2022-06-13,223.35000610351562,18.9,0.0,20.799999999999997
2022-06-14,226.9499969482422,20.6,0.0,20.799999999999997
2022-06-15,228.5,21.1,0.0,20.799999999999997
2022-06-16,231.9499969482422,22.5,0.0,19.599999999999998
2022-06-17,227.64999389648438,22.5,0.0,19.599999999999998
2022-06-21,233.10000610351562,23.5,0.0,19.599999999999998
2022-06-22,238.60000610351562,22.7,0.0,19.599999999999998
2022-06-23,232.4499969482422,23.0,0.0,19.599999999999998
2022-06-24,226.60000610351562,23.3,0.0,19.499999999999996
2022-06-27,226.0,21.1,0.0,18.9
2022-06-28,221.89999389648438,21.0,0.0,18.9
2022-06-29,232.64999389648438,23.0,0.0,17.4
2022-06-30,233.60000610351562,22.3,0.0,17.299999999999997
2022-07-01,228.4499969482422,23.1,0.0,17.299999999999997
2022-07-05,224.64999389648438,22.4,0.0,17.299999999999997
2022-07-06,222.5,22.6,0.0,17.299999999999997
2022-07-07,222.1999969482422,22.6,0.0,17.299999999999997
2022-07-08,222.89999389648438,22.8,0.0,17.299999999999997
2022-07-11,216.89999389648438,22.5,0.0,17.299999999999997
2022-07-12,209.25,23.3,0.0,17.299999999999997
2022-07-13,211.25,24.7,0.0,17.299999999999997
2022-07-14,199.1999969482422,23.3,0.0,17.299999999999997
2022-07-15,203.6999969482422,24.0,0.0,17.299999999999997
2022-07-18,219.10000610351562,25.6,0.0,17.299999999999997
2022-07-19,220.39999389648438,25.1,0.0,16.9
2022-07-20,218.14999389648438,25.3,0.0,16.9
2022-07-21,215.85000610351562,23.9,0.0,16.9
2022-07-22,206.6999969482422,24.0,0.0,16.699999999999996
2022-07-25,210.0500030517578,24.5,0.0,8.499999999999998
2022-07-26,213.1999969482422,24.8,0.0,0.0
2022-07-27,219.10000610351562,23.6,0.0,0.0
2022-07-28,218.39999389648438,23.9,0.0,0.0
2022-07-29,217.1999969482422,27.1,0.0,0.0
2022-08-01,213.1999969482422,24.7,0.0,0.0
2022-08-02,209.89999389648438,26.3,0.0,0.0
2022-08-03,214.64999389648438,26.3,0.0,0.0
2022-08-04,219.3000030517578,25.3,0.0,0.0
2022-08-05,209.4499969482422,27.4,0.0,0.0
2022-08-08,211.85000610351562,20.4,0.7,0.6999999999999982
2022-08-09,212.75,23.9,1.1,1.7999999999999983
2022-08-10,220.4499969482422,17.2,19.9,21.699999999999996
2022-08-11,223.9499969482422,19.9,0.0,21.699999999999996
2022-08-12,226.60000610351562,20.9,0.0,21.699999999999996
2022-08-15,225.5,23.0,0.0,21.699999999999996
2022-08-16,219.35000610351562,26.1,0.0,21.699999999999996
2022-08-17,217.4499969482422,27.4,0.0,21.699999999999996
2022-08-18,214.6999969482422,27.0,0.0,21.699999999999996
2022-08-19,215.9499969482422,24.7,0.3,21.999999999999996
2022-08-22,224.3000030517578,22.1,0.0,21.999999999999996
2022-08-23,230.64999389648438,24.1,0.0,21.999999999999996
2022-08-24,242.9499969482422,23.8,0.0,21.999999999999996
2022-08-25,243.39999389648438,25.0,0.0,21.999999999999996
2022-08-26,242.0,24.3,0.1,22.099999999999994
2022-08-29,240.5,23.2,0.0,22.099999999999994
2022-08-30,239.14999389648438,21.2,0.0,22.099999999999994
2022-08-31,239.10000610351562,21.4,0.0,22.099999999999994
2022-09-01,236.35000610351562,22.7,0.0,22.099999999999994
2022-09-02,232.64999389648438,24.5,0.0,22.099999999999994
2022-09-06,233.89999389648438,26.3,0.0,22.099999999999994
2022-09-07,226.89999389648438,24.5,0.0,22.099999999999994
2022-09-08,225.85000610351562,27.8,0.0,22.099999999999994
2022-09-09,231.5,29.7,0.0,22.099999999999994
2022-09-12,227.75,28.8,0.0,22.099999999999994
2022-09-13,223.9499969482422,29.8,0.0,22.099999999999994
2022-09-14,217.60000610351562,27.8,0.0,22.099999999999994
2022-09-15,219.14999389648438,23.5,2.8,24.899999999999995
2022-09-16,218.0500030517578,19.3,27.0,51.89999999999999
2022-09-19,224.0500030517578,27.3,0.0,51.89999999999999
2022-09-20,228.10000610351562,28.1,0.1,51.29999999999999
2022-09-21,221.3000030517578,29.0,1.8,52.0
2022-09-22,223.5500030517578,25.2,18.4,50.499999999999986
2022-09-23,220.4499969482422,23.7,0.2,50.69999999999999
